id,name,address,date,status,link
2792,"TOWN ELECTRICAL ENGINEERING PTE. LTD.","Ubi Road 1, 408719",2008-09-09,Registered,https://opencorpdata.com/sg/197400812W
2793,"NOVER ENGINEERING PTE. LTD.","Ang Mo Kio Avenue 5, 569880",2008-09-12,Registered,https://opencorpdata.com/sg/200300061R
2794,"TRENDLITE ELECTRICAL ENGINEERING","Ubi Avenue 3, 408861",2008-09-10,Registered,https://opencorpdata.com/sg/50600400K
2795,"YONG PENG ELECTRICAL ENGINEERING","Hougang Avenue 6, 530430",2008-09-09,Registered,https://opencorpdata.com/sg/21435400L
2796,"RMZ ENGINEERING & CONSTRUCTION PTE. LTD.","Tuas Avenue 13, 638985",2012-12-13,Registered,https://opencorpdata.com/sg/201230439Z
2797,"HESPER ENGINEERING & EQUIPMENT PTE. LTD.","Ang Mo Kio Avenue 10, 560432",2009-11-29,Registered,https://opencorpdata.com/sg/200922246E
2798,"HEXOTRON ENGINEERING PTE. LTD.","Toh Guan Road East, 608586",2008-09-13,Registered,https://opencorpdata.com/sg/200604136D
2799,"YI SHENG ELECTRICAL ENGINEERING","Jurong West Street 61, 641655",2013-06-20,Registered,https://opencorpdata.com/sg/53239501L
2800,"SANYI ENGINEERING PTE. LTD.","Hougang Street 21, 530204",2008-12-16,Registered,https://opencorpdata.com/sg/200822488D
2801,"NIHIL ENGINEERING PTE. LTD.","Ang Mo Kio Industrial Park 2, 569525",2008-09-13,Registered,https://opencorpdata.com/sg/200708548E
2802,"SONKAI PRECISION ENGINEERING PTE LTD","Bukit Batok Street 23, 659528",2008-09-10,Registered,https://opencorpdata.com/sg/198804523D
2803,"MAC ENGINEERING & MAINTENANCE SERVICES","Jurong West Avenue 1, 640539",2008-09-13,Registered,https://opencorpdata.com/sg/53116709K
2804,"SENG KOON ENGINEERING WORKS","Mandai Estate, 729938",2008-09-09,Registered,https://opencorpdata.com/sg/27710100W
2805,"JLC ENGINEERING PTE. LTD.","Jansen Road, 548431",2014-05-31,Registered,https://opencorpdata.com/sg/201415618E
2806,"MCG TECH ENGINEERING PTE. LTD.","Tuas View Square, 637775",2010-04-30,Registered,https://opencorpdata.com/sg/201009187D
2807,"GLOBAL ENGINEERING SUPPLIES & SERVICES PTE. LTD.","Tannery Road, 347740",2008-09-12,Registered,https://opencorpdata.com/sg/200414743C
2808,"S & K ELECTRICAL ENGINEERING","Woodlands Link, 738733",2008-09-10,Registered,https://opencorpdata.com/sg/42445900X
2809,"VIVACE ENGINEERING","Woodlands Avenue 9, 738955",2015-07-28,Registered,https://opencorpdata.com/sg/53311797J
2810,"RANCO ENGINEERING","Woodlands Avenue 9, 738956",2008-09-10,Registered,https://opencorpdata.com/sg/44889500E
2811,"MSW ENGINEERING & TRADING","Bukit Teresa Close, 099783",2008-09-12,Registered,https://opencorpdata.com/sg/52917298D
2812,"CONTEEM ENGINEERS PTE LTD","Eunos Crescent, 400007",2008-09-09,Registered,https://opencorpdata.com/sg/198301800C
2813,"SARATHI ENGINEERING & CONSTRUCTION PTE. LTD.","Choa Chu Kang Avenue 2, 683296",2016-10-16,Registered,https://opencorpdata.com/sg/201628437E
2814,"G.D.S CONSTRUCTION & ENGINEERING PTE. LTD.","West Coast Highway, 117867",2013-06-07,Registered,https://opencorpdata.com/sg/201315327Z
2815,"MSQUARE ENGINEERING PTE. LTD.","Defu Lane 10, 539215",2014-04-10,Registered,https://opencorpdata.com/sg/201410363H
2816,"XIN LI DA ENGINEERING PTE. LTD.","Geylang East Avenue 3, 389729",2012-12-05,Registered,https://opencorpdata.com/sg/201229624K
2817,"RAK ENGINEERING SERVICES","Mayo Street, 208315",2009-03-07,Registered,https://opencorpdata.com/sg/53137260W
2818,"QIAN CHENG ENGINEERING","Woodlands Link, 738733",2010-08-30,Registered,https://opencorpdata.com/sg/53174575M
2819,"TONG HIN ENGINEERING AND CONSTRUCTION CO","Ang Mo Kio Avenue 4, 560108",2008-09-09,Registered,https://opencorpdata.com/sg/27752200E
2820,"GE ENGINEERING PTE. LTD.","Ubi Road 1, 408701",2012-11-29,Registered,https://opencorpdata.com/sg/201229189H
2821,"PROBUILD ENGINEERING PTE. LTD.","Beach Road, 199562",2009-02-10,Registered,https://opencorpdata.com/sg/200902323E
2822,"PHOENIX ENGINEERING & TECHNOLOGIES PTE. LTD.","Woodlands Close, 737854",2014-07-03,Registered,https://opencorpdata.com/sg/201419367Z
2823,"RICKO ENGINEERING","Ubi Road 1, 408700",2008-09-10,Registered,https://opencorpdata.com/sg/43850100D
2824,"SINGAPORE MARINE ENGINEERING AND SPARES PRIVATE LIMITED","Sunview Road, 627615",2008-09-13,Registered,https://opencorpdata.com/sg/200811768G
2825,"UNITED PETRO ENGINEERING SERVICES PTE. LTD.","Kaki Bukit Road 2, 417842",2014-03-01,Registered,https://opencorpdata.com/sg/201405725C
2826,"CHEUN GUAN CONSTRUCTION AND ENGINEERING WORKS PTE LTD","Bukit Batok Street 23, 659527",2008-09-11,Registered,https://opencorpdata.com/sg/200000265W
2827,"CM GLOBAL ENGINEERING PTE. LTD.","Ang Mo Kio Avenue 5, 569880",2008-09-13,Registered,https://opencorpdata.com/sg/200801664K
2828,"STALLION ENGINEERING CONSTRUCTION","Tampines Street 11, 521112",2011-03-23,Registered,https://opencorpdata.com/sg/53187858M
2829,"KHALID ENGINEERING & CONSTRUCTION PTE. LTD.","Short Street, 188216",2012-04-22,Registered,https://opencorpdata.com/sg/201209951D
2830,"LKS ENGINEERING SERVICES PTE. LTD.","Tah Ching Road, 610326",2013-09-12,Registered,https://opencorpdata.com/sg/201324585E
2831,"ELECTRO-COM ENGINEERING SERVICES","Mandai Estate, 729930",2008-09-11,Registered,https://opencorpdata.com/sg/52876337K
2832,"GL ENGINEERING PTE LTD","Tuas Avenue 11, 639107",2008-09-12,Registered,https://opencorpdata.com/sg/200005781N
2833,"CHANDRAN ENGINEERING PTE. LTD.","Short Street, 188216",2012-08-30,Registered,https://opencorpdata.com/sg/201221454H
2834,"BH MARINE & OFFSHORE ENGINEERING PTE. LTD.","Penjuru Lane, 609189",2008-09-12,Registered,https://opencorpdata.com/sg/200308547Z
2835,"REGEN ENGINEERING PRIVATE LIMITED","Tuas West Street, 637450",2014-07-26,Registered,https://opencorpdata.com/sg/201421886N
2836,"COLLEGE OF ENGINEERING TRIVANDRUM ALUMNI ASSOCIATION SINGAPORE (CETAAS)","",2017-11-08,Registered,https://opencorpdata.com/sg/T17SS0215B
2837,"AGLES ENGINEERING PTE. LTD.","Pandan Loop, 128381",2011-07-14,Registered,https://opencorpdata.com/sg/201116661W
2838,"SYNERGY POINT ENGINEERING PTE. LTD.","Tanjong Kling Road, 628051",2010-05-16,Registered,https://opencorpdata.com/sg/201010487W
2839,"EVO ENGINEERING PTE. LTD.","Woodlands Drive 44, 730553",2013-03-02,Registered,https://opencorpdata.com/sg/201305485K
2840,"SPECTRADE ENGINEERING","Bukit Batok Street 23, 659526",2009-06-16,Registered,https://opencorpdata.com/sg/53144956D
2841,"FORMLY ENGINEERING METAL WORKS PTE LTD","Jalan Tua Kong, 457268",2008-09-11,Registered,https://opencorpdata.com/sg/199806301E
2842,"ZHI DING ENGINEERING","Keppel Road, 089053",2008-09-12,Registered,https://opencorpdata.com/sg/52944607C
2843,"WEERAH SHAKI ENGINEERING AND CONSTRUCTION PTE. LTD.","Jurong West Avenue 1, 640503",2008-09-12,Registered,https://opencorpdata.com/sg/200200718G
2844,"SKG ENGINEERING SERVICE","Anson Road, 079903",2008-09-10,Registered,https://opencorpdata.com/sg/40231400W
2845,"LIANG ENVIRONMENTAL TECHNOLOGY & ENGINEERING (S) PTE. LTD.","Temasek Boulevard, 038988",2013-09-03,Registered,https://opencorpdata.com/sg/201323624R
2846,"PRISAMAJU CONSTRUCTION & ENGINEERING PTE. LTD.","French Road, 200809",2012-08-03,Registered,https://opencorpdata.com/sg/201219163Z
2847,"TELETECH ENGINEERING & MARKETING","Beach Road, 199588",2008-09-10,Registered,https://opencorpdata.com/sg/52069700J
2848,"KWAN YONG ELECTRICAL ENGINEERING PTE LTD","Depot Lane, 109757",2008-09-09,Registered,https://opencorpdata.com/sg/198304960C
2849,"FAR EAST ENGINEERING & CONSTRUCTION PTE. LTD.","North Bridge Road, 179098",2008-09-13,Registered,https://opencorpdata.com/sg/200718036R
2850,"PS LIM CONSTRUCTION & ENGINEERING PTE. LTD.","Admiralty Street, 757695",2008-09-13,Registered,https://opencorpdata.com/sg/200510840C
2851,"SAI ENGINEERING  AND  TRADING PTE. LTD.","Jalan Bukit Merah, 160140",2016-05-10,Registered,https://opencorpdata.com/sg/201612516G
2852,"TOTAL SOLUTION ENGINEERS PTE. LTD.","Jalan Rajah, 329134",2012-06-16,Registered,https://opencorpdata.com/sg/201214780W
2853,"GLOBAL UNITED ENGINEERING PTE. LTD.","Ean Kiam Place, 429115",2015-08-05,Registered,https://opencorpdata.com/sg/201530873N
2854,"BEST IMAGE ENGINEERING SERVICES","Ang Mo Kio Avenue 1, 560216",2013-07-13,Registered,https://opencorpdata.com/sg/53241115C
2855,"ASTON ENGINEERS LLP","Jalan Besar, 208985",2009-05-22,Registered,https://opencorpdata.com/sg/T09LL0783F
2856,"BES BUILDING ENGINEERING PTE. LTD.","Kaki Bukit Road 1, 416175",2008-09-13,Registered,https://opencorpdata.com/sg/200605355D
2857,"PRYRODA ENGINEERING SINGAPORE PTE. LTD.","Sin Ming Lane, 573969",2010-02-05,Registered,https://opencorpdata.com/sg/201002789W
2858,"KBE AIR-CONDITIONING & ENGINEERING PTE. LTD.","Ubi Avenue 1, 408934",2008-09-13,Registered,https://opencorpdata.com/sg/200600683C
2859,"MGROUP ENGINEERING PTE. LTD.","Tuas Road, 637815",2014-11-25,Registered,https://opencorpdata.com/sg/201434788H
2860,"SCY ENGINEERING & TRADING","Temasek Boulevard, 038987",2008-09-12,Registered,https://opencorpdata.com/sg/52942736B
2861,"AME MARINE & ENGINEERING PTE. LTD.","Joo Koon Circle, 629032",2015-10-17,Registered,https://opencorpdata.com/sg/201537921W
2862,"YOGA ELECTRICAL ENGINEERING PTE. LTD.","Fernvale Link, 793468",2008-09-12,Registered,https://opencorpdata.com/sg/200210051W
2863,"METCHEM ENGINEERING SERVICES PTE LTD","Cecil Street, 069538",2008-09-09,Registered,https://opencorpdata.com/sg/198301031N
2864,"ALBATROSS ELECTRICAL ENGINEERING PTE. LTD.","Yishun Industrial Street 1, 768091",2014-11-19,Registered,https://opencorpdata.com/sg/201433727E
2865,"PROTEMPS AIR CONDITIONING ENGINEERING PTE LTD","Ang Mo Kio Industrial Park 2, 569553",2008-09-12,Registered,https://opencorpdata.com/sg/200005744R
2866,"ELICON ELECTRICAL ENGINEERING SERVICES","Anson Road, 079903",2008-09-10,Registered,https://opencorpdata.com/sg/45196500X
2867,"TEN-LEAGUE ENGINEERING & TECHNOLOGY PTE. LTD.","Jalan Buroh, 619482",2014-09-27,Registered,https://opencorpdata.com/sg/201428673N
2868,"LIGHTSENGINEERING PTE. LTD.","Temple Street, 058590",2014-01-20,Registered,https://opencorpdata.com/sg/201401909D
2869,"SAAG OILFIELD ENGINEERING (S) PRIVATE LIMITED","Pandan Loop, 128424",2008-09-13,Registered,https://opencorpdata.com/sg/200503290H
2870,"B H ENGINEERING CONSTRUCTION PTE LTD","French Road, 200809",2008-09-09,Registered,https://opencorpdata.com/sg/197801850W
2871,"SINGZHONG ENGINEERING & CONSTRUCTION PTE. LTD.","Toh Guan Road East, 608586",2015-01-14,Registered,https://opencorpdata.com/sg/201500622R
2872,"GROUTING ENGINEERS PTE. LTD.","East Coast Road, 428981",2008-09-13,Registered,https://opencorpdata.com/sg/200500095E
2873,"JPK ENGINEERING PTE. LTD.","Anson Road, 079903",2008-09-13,Registered,https://opencorpdata.com/sg/200721857M
2874,"LWK CONSTRUCTION & ENGINEERING PTE LTD","Ubi Road 1, 408702",2008-09-11,Registered,https://opencorpdata.com/sg/199800665K
2875,"ASTROTECH ENGINEERING PTE. LTD.","Toh Guan Road East, 608598",2008-09-13,Registered,https://opencorpdata.com/sg/200510240N
2876,"UNITED OILFIELD ENGINEERING & TRADING PTE. LTD.","Lok Yang Way, 628632",2008-09-13,Registered,https://opencorpdata.com/sg/200615701M
2877,"SGT ENGINEERING PTE. LTD.","Woodlands Drive 50, 731894",2017-02-08,Registered,https://opencorpdata.com/sg/201703430N
2878,"CKM ELECTRONICS ENGINEERING","Jalan Pari Burong, 488688",2008-09-13,Registered,https://opencorpdata.com/sg/53112545M
2879,"TEE ENGINEERING & LOGISTICS PTE. LTD.","Ang Mo Kio Avenue 5, 560605",2013-12-14,Registered,https://opencorpdata.com/sg/201333617N
2880,"I.S.S ELECTRICAL & ENGINEERING PTE. LTD.","Yio Chu Kang Road, 545616",2011-12-02,Registered,https://opencorpdata.com/sg/201134687M
2881,"HAI CHIANG ENGINEERING INDUSTRY","Woodlands Avenue 1, 730340",2008-09-09,Registered,https://opencorpdata.com/sg/30662800K
2882,"RAITO ENGINEERING PTE. LTD.","Joo Chiat Road, 420002",2015-02-12,Registered,https://opencorpdata.com/sg/201503926M
2883,"SUN ASIA ENGINEERINGS","Ang Mo Kio Industrial Park 2a, 567761",2011-02-17,Registered,https://opencorpdata.com/sg/53185368C
2884,"TRUE VALUE ENGINEERING PTE. LTD.","Commonwealth Drive, 149597",2013-10-10,Registered,https://opencorpdata.com/sg/201327472N
2885,"EVERGREEN REFRIGERATION ENGINEERING PTE. LTD.","Soon Lee Street, 627607",2013-11-23,Registered,https://opencorpdata.com/sg/201331576M
2886,"WAC ELECTRICAL ENGINEERING","Toa Payoh Industrial Park, 319074",2011-02-19,Registered,https://opencorpdata.com/sg/53185624X
2887,"Pavement Engineering Society (Singapore)","Sungei Kadut St 1, 729333",2008-08-28,Registered,https://opencorpdata.com/sg/S94SS0072A
2888,"I2R ENGINEERS","Pasir Ris Street 52, 510500",2013-11-28,Registered,https://opencorpdata.com/sg/53249797W
2889,"WTS DESIGN & ENGINEERING","Ubi Road 2, 408538",2012-11-13,Registered,https://opencorpdata.com/sg/53226165L
2890,"INDUSTRIAL TECHNICAL ENGINEERING PTE. LTD.","Gambas Crescent, 757087",2008-09-12,Registered,https://opencorpdata.com/sg/200414325Z
2891,"WINCLASS ENGINEERING PTE. LTD.","Sin Ming Lane, 573970",2012-03-22,Registered,https://opencorpdata.com/sg/201206989Z
2892,"TECK HIEN ENGINEERING PTE LTD","Ubi Road 1, 408704",2008-09-10,Registered,https://opencorpdata.com/sg/199504274H
2893,"EPIC ENGINEERING SERVICES","Flora Road, 509741",2008-09-13,Registered,https://opencorpdata.com/sg/53112877J
2894,"GREEN ENGINEERING AND SERVICES LLP","Hougang Avenue 8, 530646",2010-07-12,Registered,https://opencorpdata.com/sg/T10LL1179B
2895,"ADMIRALTY ENGINEERING SERVICES PTE. LTD.","Loyang Crescent, 509013",2008-09-10,Registered,https://opencorpdata.com/sg/199405817E
2896,"ESTEEMED ENGINEERING PTE. LTD.","Yishun Industrial Street 1, 768161",2015-03-31,Registered,https://opencorpdata.com/sg/201507914D
2897,"LISEN LOGISTICS & ENGINEERING PTE. LTD.","Kwong Min Road, 628714",2008-09-12,Registered,https://opencorpdata.com/sg/200309113R
2898,"JIAN FATT (M&E) ENGINEERING PTE. LTD.","Joo Chiat Road, 427429",2017-06-12,Registered,https://opencorpdata.com/sg/201716351D
2899,"AXIS ENGINEERING & MANAGEMENT","Tampines Street 81, 520819",2013-07-19,Registered,https://opencorpdata.com/sg/53241498E
2900,"A & M ENGINEERING SERVICES","Bukit Batok Crescent, 658064",2008-09-09,Registered,https://opencorpdata.com/sg/52992132D
2901,"ENG HOE HOCK ENGINEERING WORKS","Yishun Ring Road, 760140",2008-09-09,Registered,https://opencorpdata.com/sg/26486900A
2902,"YEO ENGINEERING ORGANISATION (PTE) LTD","Pandan Road, 609285",2008-09-09,Registered,https://opencorpdata.com/sg/197200658W
2903,"TRIO STAR ELECTRICAL ENGINEERING","Waringin Park, 416315",2008-09-10,Registered,https://opencorpdata.com/sg/52822734C
2904,"MEGASTEEL ENGINEERING & OFFSHORE PTE. LTD.","Short Street, 188216",2008-09-13,Registered,https://opencorpdata.com/sg/200720616E
2905,"MOH SENG HARDWARE & ENGINEERING PTE. LTD","Ubi Avenue 3, 408867",2008-09-09,Registered,https://opencorpdata.com/sg/197601423G
2906,"A S STORAGE & ENGINEERING PTE. LTD.","Yishun Industrial Street 1, 768162",2011-03-25,Registered,https://opencorpdata.com/sg/201107169K
2907,"ACETECH ENGINEERING SERVICES","Rivervale Crescent, 540156",2010-06-04,Registered,https://opencorpdata.com/sg/53168758M
2908,"UNIBEST ENGINEERING PTE LTD","Hume Avenue, 598745",2008-09-09,Registered,https://opencorpdata.com/sg/198400115N
2909,"CUSTOM TOOLING & ENGINEERING (S) PTE LTD","Bukit Batok Crescent, 658065",2008-09-10,Registered,https://opencorpdata.com/sg/199001893D
2910,"MICRO TECHNICS ENGINEERING","Ang Mo Kio Industrial Park 2a, 568050",2008-09-10,Registered,https://opencorpdata.com/sg/52686400A
2911,"NAVILLUS ENGINEERING AND CONSTRUCTION PTE. LTD.","Club Street, 069436",2008-09-13,Registered,https://opencorpdata.com/sg/200716201Z
2912,"WEI SIN ENGINEERING PTE. LTD.","Ang Mo Kio Industrial Park 2, 569510",2013-09-19,Registered,https://opencorpdata.com/sg/201325318R
2913,"PACTECH ENGINEERING PTE. LTD.","Wilkie Road, 228095",2013-05-23,Registered,https://opencorpdata.com/sg/201313831G
2914,"NGEE SENG ENGINEERING & TRADING","Potong Pasir Avenue 3, 350139",2008-09-10,Registered,https://opencorpdata.com/sg/51659100B
2915,"SHENG HOCK DESIGN ENGINEERING","Tampines Street 93, 528843",2008-09-12,Registered,https://opencorpdata.com/sg/52939253D
2916,"DTI ENGINEERING PTE. LTD.","Jalan Besar, 209006",2017-03-04,Registered,https://opencorpdata.com/sg/201706100C
2917,"RAREFIELD ENGINEERING PTE. LTD.","Soon Lee Street, 627606",2011-01-07,Registered,https://opencorpdata.com/sg/201100648M
2918,"YONG QI ENGINEERING","Ubi Road 1, 408719",2008-09-12,Registered,https://opencorpdata.com/sg/52922793B
2919,"NG & BOON ENGINEERING COMPANY","Hougang Avenue 8, 530440",2008-09-13,Registered,https://opencorpdata.com/sg/53079113K
2920,"CRYSTAL-AIRE ENGINEERING","Ubi Road 1, 408704",2008-09-10,Registered,https://opencorpdata.com/sg/46886500D
2921,"WIX ENGINEERING PTE. LTD.","Upper Bukit Timah Road, 588179",2017-04-03,Registered,https://opencorpdata.com/sg/201709231N
2922,"SUN SOON ENGINEERING & TRADING PTE. LTD.","Kinta Road, 219097",2016-10-05,Registered,https://opencorpdata.com/sg/201627227G
2923,"BRIGHT STAR ENGINEERING WORKS","Eunos Avenue 6, 409631",2008-09-12,Registered,https://opencorpdata.com/sg/53006291K
2924,"SOLAR ENGINEERING & CONSTRUCTION PTE. LTD.","Mayo Street, 208305",2009-04-15,Registered,https://opencorpdata.com/sg/200906537R
2925,"MULTI-TECHNOLOGY ENGINEERING & SERVICES","Jurong West Street 65, 644667",2008-09-13,Registered,https://opencorpdata.com/sg/53044106C
2926,"PKK ELECTRICAL ENGINEERING SERVICE","Bukit Batok Street 33, 650319",2013-06-18,Registered,https://opencorpdata.com/sg/53239411M
2927,"ATHICAL ENGINEERING PTE LTD","Gul Crescent, 629529",2008-09-10,Registered,https://opencorpdata.com/sg/199408677C
2928,"A-RELIANCE ENGINEERS PTE. LTD.","Woodlands Industrial Park E1, 757700",2017-07-24,Registered,https://opencorpdata.com/sg/201720710Z
2929,"BOYUAN ENGINEERING PTE. LTD.","Genting Lane, 349565",2011-09-28,Registered,https://opencorpdata.com/sg/201129246R
2930,"SUPER UNION PRECISION ENGINEERING PTE LTD","Kaki Bukit Avenue 1, 417942",2008-09-11,Registered,https://opencorpdata.com/sg/199703529N
2931,"YI TECH ENGINEERING","Commonwealth Lane, 149544",2008-09-13,Registered,https://opencorpdata.com/sg/53043582M
2932,"AYERS ENGINEERING PTE LTD","North Bridge Road, 179098",2008-09-10,Registered,https://opencorpdata.com/sg/199508390K
2933,"TIDE POWER ENGINEERING PTE. LTD.","Toh Guan Road East, 608609",2017-09-28,Registered,https://opencorpdata.com/sg/201727791G
2934,"SELECT ACMV ENGINEERING PTE. LTD.","Ang Mo Kio Industrial Park 2a, 568049",2012-11-20,Registered,https://opencorpdata.com/sg/201228380D
2935,"KDR ENGINEERING PTE. LTD.","Kaki Bukit Avenue 1, 416017",2008-09-13,Registered,https://opencorpdata.com/sg/200807950R
2936,"AUDIO IMAGE ENGINEERING","Pandan Loop, 128426",2008-09-12,Registered,https://opencorpdata.com/sg/52978174C
2937,"PODOTA ELECTRICAL & ELECTRONIC ENGINEERING PTE. LTD.","Genting Lane, 349568",2017-06-28,Registered,https://opencorpdata.com/sg/201717973N
2938,"YWL ENGINEERING CONSULTANTS PTE. LTD.","Orchard Road, 238854",2016-12-12,Registered,https://opencorpdata.com/sg/201633781D
2939,"RENO ENGINEERING SPECIALIST","Bukit Batok West Avenue 8, 650182",2016-03-11,Registered,https://opencorpdata.com/sg/53331403L
2940,"ULTIMATE ENGINEERING WORKS PTE. LTD.","Boon Lay Way, 609966",2015-07-02,Registered,https://opencorpdata.com/sg/201527534G
2941,"SIWALI ENGINEERING PTE LTD","Ubi Avenue 4, 408815",2008-09-11,Registered,https://opencorpdata.com/sg/199805237W
2942,"MCPEC MARINE AND OFFSHORE ENGINEERING PTE. LTD.","Tuas South Avenue 5, 637361",2008-09-13,Registered,https://opencorpdata.com/sg/200608237N
2943,"ZECON ENGINEERING WORKS PTE LTD","Woodlands Industrial Park E5, 757869",2008-09-10,Registered,https://opencorpdata.com/sg/199304549C
2944,"SUN BRIGHT AIR-CONDITIONING AND ENGINEERING SERVICE","Tampines Street 21, 520207",2008-09-09,Registered,https://opencorpdata.com/sg/33524100W
2945,"CK GLOBAL CONSTRUCTION & ENGINEERING PTE. LTD.","Jalan Chegar, 578483",2015-08-28,Registered,https://opencorpdata.com/sg/201533094D
2946,"ENGSIN ENGINEERING & TRADING","Hougang Avenue 3, 530017",2009-09-19,Registered,https://opencorpdata.com/sg/53151939B
2947,"SUN JIN ENGINEERING PTE LTD","Toa Payoh North, 318992",2008-09-11,Registered,https://opencorpdata.com/sg/199902810W
2948,"AUTOCUT ENGINEERING & TRADING","Defu Lane 10, 539215",2008-09-10,Registered,https://opencorpdata.com/sg/48367200M
2949,"VANCOM TOP ENGINEERING","Joo Chiat Terrace, 427205",2008-09-12,Registered,https://opencorpdata.com/sg/53029990M
2950,"KW ENGINEERING SOLUTIONS PTE. LTD.","Admiralty Street, 757695",2015-04-15,Registered,https://opencorpdata.com/sg/201509892C
2951,"ZONE 2 ELECTRICAL ENGINEERING","Compassvale Crescent, 542290",2008-09-13,Registered,https://opencorpdata.com/sg/53096732D
2952,"LIAN KEE ENGINEERING WORKS","Jalan Buroh, 619486",2008-09-09,Registered,https://opencorpdata.com/sg/28340900B
2953,"CHONG AIR-CON ENGINEERING PTE. LTD.","Yishun Industrial Street 1, 768162",2016-04-29,Registered,https://opencorpdata.com/sg/201611517C
2954,"ROYAIRE ENGINEERING","Tampines Street 33, 520321",2017-03-24,Registered,https://opencorpdata.com/sg/53359162K
2955,"AMCE ENGINEERING PTE. LTD.","Elias Terrace, 519794",2008-09-13,Registered,https://opencorpdata.com/sg/200707914E
2956,"FLOPERFECT ENGINEERING","Woodlands Link, 738734",2008-09-10,Registered,https://opencorpdata.com/sg/52812073E
2957,"PROFOND ENGINEERING PTE. LTD.","Loyang Way, 508769",2012-04-20,Registered,https://opencorpdata.com/sg/201209709W
2958,"RINCO INDUSTRIAL TRADING & ENGINEERING SUPPLY","Toa Payoh North, 318992",2008-09-12,Registered,https://opencorpdata.com/sg/52936714M
2959,"SIN HUAT ENGINEERING (S) PTE LTD","Ang Mo Kio Industrial Park 2, 569532",2008-09-10,Registered,https://opencorpdata.com/sg/198803230D
2960,"CAREER MARINE ENGINEERING AND TRADING","Outram Road, 169075",2008-09-10,Registered,https://opencorpdata.com/sg/40726700W
2961,"PINTO ENGINEERING PTE. LTD.","Jalan Berseh, 209037",2014-08-12,Registered,https://opencorpdata.com/sg/201423458M
2962,"LIXIN ENGINEERING PTE. LTD.","Gul Road, 629358",2008-09-12,Registered,https://opencorpdata.com/sg/200207000Z
2963,"SPI ENGINEERING PTE. LTD.","Eunos Crescent, 400032",2010-07-06,Registered,https://opencorpdata.com/sg/201014185W
2964,"RHEE ENGINEERING","Choa Chu Kang Avenue 3, 680401",2008-09-13,Registered,https://opencorpdata.com/sg/53096327B
2965,"FABTEC ENGINEERING AND SERVICES PTE. LTD.","International Business Park, 609927",2017-09-01,Registered,https://opencorpdata.com/sg/201724932C
2966,"PIPEWORLD ENGINEERING PTE. LTD.","Yishun Industrial Street 1, 768089",2014-01-23,Registered,https://opencorpdata.com/sg/201402241C
2967,"GOH SON ENGINEERING","Changi Road, 419752",2013-12-07,Registered,https://opencorpdata.com/sg/53250306J
2968,"PENGUIN ENGINEERING & CONSTRUCTION PTE LTD","Bukit Batok Street 11, 650153",2008-09-09,Registered,https://opencorpdata.com/sg/198003293D
2969,"ZAMAN ENGINEERING (CIVIL) PTE. LTD.","Short Street, 188216",2017-06-12,Registered,https://opencorpdata.com/sg/201716384N
2970,"POLYTRADE ELECTRICAL ENGINEERING SERVICES","Telok Blangah Crescent, 090025",2008-09-10,Registered,https://opencorpdata.com/sg/43992800A
2971,"NATUS ENGINEERING PTE. LTD.","Shaw Road, 367954",2016-12-27,Registered,https://opencorpdata.com/sg/201635002D
2972,"EPOCH BUILDING & ENGINEERING PTE. LTD.","Pearl's Hill Terrace, 168976",2015-04-29,Registered,https://opencorpdata.com/sg/201511365K
2973,"APBCO ENGINEERING & CONSTRUCTION PRIVATE LIMITED","Tuas South Avenue 2, 637180",2012-02-22,Registered,https://opencorpdata.com/sg/201204279M
2974,"KOCING ENGINEERING","Kallang Pudding Road, 349318",2008-09-13,Registered,https://opencorpdata.com/sg/53083882J
2975,"UTARA ELECTRICAL ENGINEERING & SERVICES","Ubi Avenue 3, 408861",2008-09-11,Registered,https://opencorpdata.com/sg/52853966C
2976,"ALDERSON ENGINEERING LIMITED (10973122)","",2017-10-27,Registered,https://opencorpdata.com/sg/T17UF7528K
2977,"C.L.Y. ENGINEERING PTE. LTD.","Kian Teck Crescent, 628880",2008-09-13,Registered,https://opencorpdata.com/sg/200813546D
2978,"YKLUM ENGINEERING CONSULTANTS","Aroozoo Avenue, 539880",2010-05-06,Registered,https://opencorpdata.com/sg/53167056B
2979,"KAVIN'S ENGINEERING & CONSTRUCTION PTE. LTD.","Mayo Street, 208315",2014-06-03,Registered,https://opencorpdata.com/sg/201416010G
2980,"UWA ENGINEERING PRIVATE LIMITED","Upper Paya Lebar Road, 534963",2008-09-09,Registered,https://opencorpdata.com/sg/200302533E
2981,"YI SHENG AIR-CONDITIONING ENGINEERING","North Bridge Road, 179098",2008-09-12,Registered,https://opencorpdata.com/sg/52919532A
2982,"WARREN ENGINEERING PTE. LTD.","Kaki Bukit Avenue 6, 417896",2013-03-26,Registered,https://opencorpdata.com/sg/201307834G
2983,"SPU ENGINEERING PTE. LTD.","Woodlands Ring Road, 730659",2017-09-19,Registered,https://opencorpdata.com/sg/201726636N
2984,"GLOBEX ENGINEERING","Kitchener Road, 208511",2008-09-12,Registered,https://opencorpdata.com/sg/53002904M
2985,"WELMET DONGJIN ENGINEERING (S) PTE LTD","Gul Circle, 629584",2008-09-11,Registered,https://opencorpdata.com/sg/199805394R
2986,"AMK ENGINEERING & TRADING","Toh Guan Road, 600269",2011-07-01,Registered,https://opencorpdata.com/sg/53194724J
