id,name,address,date,status,link
625,STRATUS TECHNOLOGIES (SINGAPORE) PTE LTD,"Raffles Place, 048623",9/11/2008,Registered,https://opencorpdata.com/sg/199900801D
652,INTERNATIONAL DYNAMIC ENGINEERING ASSOCIATES,"Ang Mo Kio Avenue 1, 560215",9/11/2008,Registered,https://opencorpdata.com/sg/52889699K
666,LOW VOLTAGE TECHNOLOGY SERVICES,"Yio Chu Kang Road, 787059",9/11/2008,Registered,https://opencorpdata.com/sg/52858446D
718,QUANTUM CHEMICAL TECHNOLOGIES (S'PORE) PTE LTD,"Pandan Road, 609288",9/11/2008,Registered,https://opencorpdata.com/sg/199702775G
778,SPINMIXER TECHNOLOGY,"Corporation Road, 649811",9/11/2008,Registered,https://opencorpdata.com/sg/52850686B
818,RDT ENGINEERING PTE LTD,"New Upper Changi Road, 460209",9/11/2008,Registered,https://opencorpdata.com/sg/199908037C
852,ARK ENGINEERING & SUPPLIES PTE LTD,"Kian Teck Drive, 628842",9/11/2008,Registered,https://opencorpdata.com/sg/199900558Z
863,DARCO ENGINEERING PTE LTD,"Marsiling Ind Estate Road 9, 739175",9/11/2008,Registered,https://opencorpdata.com/sg/199906103C
870,ALPHASTAT TECHNOLOGIES PTE LTD,"Orchard Road, 238841",9/11/2008,Registered,https://opencorpdata.com/sg/199901492G
885,CATUS TECHNOLOGY PTE LTD,"Ubi Avenue 1, 408936",9/11/2008,Registered,https://opencorpdata.com/sg/199701429G
944,TORUS TECHNOLOGIES (S) PTE LTD,"Kaki Bukit Avenue 1, 416080",9/11/2008,Registered,https://opencorpdata.com/sg/199706786R
992,LANDHARTZ MARINE ENGINEERING PTE. LTD.,"Woodlands Crescent, 735787",9/11/2008,Registered,https://opencorpdata.com/sg/199707353D
1002,SOXAL-MI TECHNOLOGIES PTE LTD,"Alexandra Road, 119968",9/11/2008,Registered,https://opencorpdata.com/sg/199707895H
1008,ACUTE COMMUNICATION TECHNOLOGIES PTE LTD,"Sin Ming Lane, 573972",9/11/2008,Registered,https://opencorpdata.com/sg/199707631Z
1012,WY ENG BUILDING ENGINEERING PTE LTD,"Veerasamy Road, 200637",9/11/2008,Registered,https://opencorpdata.com/sg/199802486K
1019,OSES TECHNOLOGIES,"Bedok South Road, 460020",9/11/2008,Registered,https://opencorpdata.com/sg/52880640L
1027,DES ENGINEERING SERVICES,"Bedok Reservoir Road, 470609",9/11/2008,Registered,https://opencorpdata.com/sg/52861041D
1030,NAT ADVANCE TECHNOLOGIES,"Lorong 7 Toa Payoh, 310004",9/11/2008,Registered,https://opencorpdata.com/sg/52899390M
1034,ADVOTECH ENGINEERING AND CONSTRUCTION,"Jansen Road, 544911",9/11/2008,Registered,https://opencorpdata.com/sg/52898860C
1039,AQUACULTURE TECHNOLOGIES PTE LTD,"Kim Chuan Drive, 537080",9/11/2008,Registered,https://opencorpdata.com/sg/199806141G
1042,J & K ENGINEERING SERVICES,"Toa Payoh North, 310204",9/11/2008,Registered,https://opencorpdata.com/sg/52877624W
1044,PR MARINE ENGINEERING SERVICES PTE LTD,"Toh Guan Road East, 608609",9/11/2008,Registered,https://opencorpdata.com/sg/199906536K
1058,GE WATER TECHNOLOGIES ASIA PTE LTD,"North Buona Vista Drive, 138589",9/11/2008,Registered,https://opencorpdata.com/sg/199700089H
1083,BOH SING ENGINEERING,"Tampines Street 93, 528844",9/11/2008,Registered,https://opencorpdata.com/sg/52861906C
1097,PANG LIN ENGINEERING CONSTRUCTION,"Choa Chu Kang Avenue 1, 680253",9/11/2008,Registered,https://opencorpdata.com/sg/52844271J
1103,TAT CHIN AUTO ENGINEERING PTE LTD,"Kranji Loop, 739542",9/11/2008,Registered,https://opencorpdata.com/sg/199900411W
1119,OVERMARS ENGINEERING & MAINTENANCE SERVICES,"Venus Road, 574310",9/11/2008,Registered,https://opencorpdata.com/sg/52892041C
1125,SM TECHNOLOGY,"Jurong East Street 21, 609601",9/11/2008,Registered,https://opencorpdata.com/sg/52910661B
1143,K.C AIRCON ENGINEERING,"Ang Mo Kio Industrial Park 2a, 568050",9/11/2008,Registered,https://opencorpdata.com/sg/52905203B
1175,HUI ENGINEERING PTE LTD,"Thomson Terrace, 574588",9/11/2008,Registered,https://opencorpdata.com/sg/199703897E
1177,MUKRI MARITIME TECHNOLOGY CONSULTANCY,"Newton Road, 308900",9/11/2008,Registered,https://opencorpdata.com/sg/52861496K
1178,BESTSYS ENGINEERING ENTERPRISE,"Woodlands Link, 738724",9/11/2008,Registered,https://opencorpdata.com/sg/52850572J
1218,JHP TECHNOLOGY PTE LTD,"Woodlands Industrial Park E9, 757048",9/11/2008,Registered,https://opencorpdata.com/sg/199901625Z
1219,INSAS TECHNOLOGY PTE LTD,"Jalan Pemimpin, 577178",9/11/2008,Registered,https://opencorpdata.com/sg/199702522C
1228,JERICK TECHNOLOGY PTE LTD,"Bukit Batok Street 23, 659528",9/11/2008,Registered,https://opencorpdata.com/sg/199800196G
1229,BTO TECHNOLOGIES PTE LTD,"Ubi Crescent, 408568",9/11/2008,Registered,https://opencorpdata.com/sg/199904746Z
1250,SINGA-IN ENGINEERING SERVICES PTE LTD,"Jalan Senang, 418344",9/11/2008,Registered,https://opencorpdata.com/sg/199708417G
1263,MIL-LION TECHNOLOGIES PTE LTD,"Defu Lane 10, 539182",9/11/2008,Registered,https://opencorpdata.com/sg/199701020K
1266,SHANGLY TECHNOLOGIES PTE LTD,"Kaki Bukit Road 1, 416175",9/11/2008,Registered,https://opencorpdata.com/sg/199701350M
1268,NYC SYSTEM ENGINEERING PTE LTD,"Tai Seng Avenue, 534421",9/11/2008,Registered,https://opencorpdata.com/sg/199805163W
1269,UNITED TECHNOLOGIES HOLDINGS (SINGAPORE) PTE LTD,"Collyer Quay, 049315",9/11/2008,Registered,https://opencorpdata.com/sg/199706373M
1280,ZEUS TECHNOLOGIES PTE. LTD.,"Ubi Avenue 1, 408933",9/11/2008,Registered,https://opencorpdata.com/sg/199906187G
1287,VISION INSPECTION TECHNOLOGY (ASIA) PTE LTD,"Tras Street, 079027",9/11/2008,Registered,https://opencorpdata.com/sg/199905042K
1294,SERVLINK TECHNOLOGY RESOURCES PTE LTD,"Park Road, 059108",9/11/2008,Registered,https://opencorpdata.com/sg/199802868E
1323,VISHAY INTERTECHNOLOGY ASIA PTE LTD,"Tampines Street 92, 528886",9/11/2008,Registered,https://opencorpdata.com/sg/199900644W
1340,MASTERY ENGINEERING AND TRADING,"Jelapang Road, 670514",9/11/2008,Registered,https://opencorpdata.com/sg/52857121D
1354,COOL BOX ENGINEERING & SERVICES PTE. LTD.,"Venture Avenue, 608521",9/11/2008,Registered,https://opencorpdata.com/sg/199700319D
1392,INNOVATIVE DEVELOPER TECHNOLOGIES (S) PTE LTD,"Braddell Hill, 579727",9/11/2008,Registered,https://opencorpdata.com/sg/199800129K
1408,ASIA TECHNOLOGY & ENGINEERING PTE LTD,"Gul Link, 629377",9/11/2008,Registered,https://opencorpdata.com/sg/199802281G
1416,RECYCLE ENVIRONMENTAL ENGINEERING (S) PTE. LTD.,"How Sun Drive, 538554",9/11/2008,Registered,https://opencorpdata.com/sg/199704621W
1434,"ITCS TECHNOLOGY CO., PTE LTD","Goldhill Plaza, 308900",9/11/2008,Registered,https://opencorpdata.com/sg/199704320D
1444,PENG GUAN ELECTRICAL ENGINEERING,"Defu Lane 3, 539450",9/11/2008,Registered,https://opencorpdata.com/sg/52838655K
1445,INDIA GATEWAY TECHNOLOGIES,"Loyang Rise, 507556",9/11/2008,Registered,https://opencorpdata.com/sg/52909749D
1458,FAST FORWARD TECHNOLOGIES PTE LTD,"North Bridge Road, 179094",9/11/2008,Registered,https://opencorpdata.com/sg/199800710G
1478,TOP TRACK ENGINEERING & TRADING PTE LTD,"High Street, 179433",9/11/2008,Registered,https://opencorpdata.com/sg/199801045N
1491,JIAN DONG CONTROLS ENGINEERING,"Ubi Road 1, 408700",9/11/2008,Registered,https://opencorpdata.com/sg/52862448B
1520,AEROSTAR ENGINEERING PTE LTD,"Sin Ming Lane, 573972",9/11/2008,Registered,https://opencorpdata.com/sg/199906533W
1528,GEO-SYSTEMS ENGINEERING PTE LTD,"Sims Avenue, 387429",9/11/2008,Registered,https://opencorpdata.com/sg/199803578K
1545,SCT TECHNOLOGIES PTE LTD,"Buroh Street, 627561",9/11/2008,Registered,https://opencorpdata.com/sg/199900680E
1563,BUDLEIGH ENGINEERING PTE LTD,"Cheng Soon Garden, 599854",9/11/2008,Registered,https://opencorpdata.com/sg/199901528W
1571,A.T.E. DESIGN ENGINEERING & TRADING,"Ubi Road 1, 408704",9/11/2008,Registered,https://opencorpdata.com/sg/52853184X
1609,ADVANCE TECHNOLOGIES,"Ubi Crescent, 408564",9/11/2008,Registered,https://opencorpdata.com/sg/52870650X
1674,C-Z ENGINEERING PTE LTD,"Bukit Batok Street 23, 659578",9/11/2008,Registered,https://opencorpdata.com/sg/199706523W
1688,REF ENGINEERING SERVICES,"Hougang Avenue 8, 530507",9/11/2008,Registered,https://opencorpdata.com/sg/52867266E
1696,C & L TECHNOLOGY PTE LTD,"Woodlands Close, 737853",9/11/2008,Registered,https://opencorpdata.com/sg/199707764E
1704,EMS ELECTRONICS ENGINEERING,"Bedok North Avenue 4, 489947",9/11/2008,Registered,https://opencorpdata.com/sg/52848538E
1708,EBP ENGINEERING SERVICES PTE LTD,"Shaw Road, 367956",9/11/2008,Registered,https://opencorpdata.com/sg/199901230Z
1722,CYBER ACE TECHNOLOGIES PTE LTD,"Hongkong Street, 059675",9/11/2008,Registered,https://opencorpdata.com/sg/199805849Z
1729,B & P ENGINEERING (S) PTE LTD,"Mandai Estate, 729910",9/11/2008,Registered,https://opencorpdata.com/sg/199801133N
1768,BOSCHMAN TECHNOLOGIES (ASIA) PTE LTD,"Tai Seng Avenue, 534413",9/11/2008,Registered,https://opencorpdata.com/sg/199703839K
1778,ADLINK TECHNOLOGY SINGAPORE PTE LTD,"Genting Lane, 349584",9/11/2008,Registered,https://opencorpdata.com/sg/199703410H
1806,HONG BEE ELECTRICAL & ENGINEERING PTE LTD,"Westwood Drive, 648857",9/11/2008,Registered,https://opencorpdata.com/sg/199906032N
1837,MEGA-TEK TECHNOLOGIES,"Tannery Road, 347740",9/11/2008,Registered,https://opencorpdata.com/sg/52908609C
1840,A K E  ENGINEERING SERVICES,"Hougang Avenue 10, 530409",9/11/2008,Registered,https://opencorpdata.com/sg/52850251D
1854,MET-COIL SALES AND ENGINEERING,"Onan Road, 424651",9/11/2008,Registered,https://opencorpdata.com/sg/52873837B
1880,DAHAO ENGINEERING SERVICES,"Jurong East Street 13, 600107",9/11/2008,Registered,https://opencorpdata.com/sg/52837215K
1895,BEOW HOCK ENGINEERING PTE LTD,"Aliwal Street, 199896",9/11/2008,Registered,https://opencorpdata.com/sg/199706628G
1918,TECHZONE OILFIELD ENGINEERING (S) PTE LTD,"Bedok North Road, 460117",9/11/2008,Registered,https://opencorpdata.com/sg/199902896E
1931,J.L. PRECISION ENGINEERING,"Beach Road, 199589",9/11/2008,Registered,https://opencorpdata.com/sg/52845230D
1940,ENG THYE HARDWARE & ENGINEERING SUPPLIES,"Soon Lee Street, 627605",9/11/2008,Registered,https://opencorpdata.com/sg/52901535L
1942,WESTLINK ENGINEERING SERVICES PTE LTD,"Cecil Street, 069532",9/11/2008,Registered,https://opencorpdata.com/sg/199805367K
1947,KYM TECHNOLOGIES PTE LTD,"Anson Road, 079903",9/11/2008,Registered,https://opencorpdata.com/sg/199903600M
1976,ENCRYPTION TECHNOLOGY PTE. LTD.,"Paya Lebar Road, 409015",9/11/2008,Registered,https://opencorpdata.com/sg/199902009G
2037,TANGLIN ENGINEERING & SERVICES,"Eng Kong Terrace, 598981",9/11/2008,Registered,https://opencorpdata.com/sg/52848410M
2064,KOON SENG ELECTRICAL ENGINEERING,"Anson Road, 079903",9/11/2008,Registered,https://opencorpdata.com/sg/52842027E
2113,CIVILLAND CONSTRUCTION & ENGINEERING PTE LTD,"Yishun Street 23, 768441",9/11/2008,Registered,https://opencorpdata.com/sg/199900253C
2146,ELECTRO-COM ENGINEERING SERVICES,"Mandai Estate, 729930",9/11/2008,Registered,https://opencorpdata.com/sg/52876337K
2179,LWK CONSTRUCTION & ENGINEERING PTE LTD,"Ubi Road 1, 408702",9/11/2008,Registered,https://opencorpdata.com/sg/199800665K
2222,SUPER UNION PRECISION ENGINEERING PTE LTD,"Kaki Bukit Avenue 1, 417942",9/11/2008,Registered,https://opencorpdata.com/sg/199703529N
2230,SIWALI ENGINEERING PTE LTD,"Ubi Avenue 4, 408815",9/11/2008,Registered,https://opencorpdata.com/sg/199805237W
2236,SUN JIN ENGINEERING PTE LTD,"Toa Payoh North, 318992",9/11/2008,Registered,https://opencorpdata.com/sg/199902810W
2239,QUALCOMM CDMA TECHNOLOGIES ASIA-PACIFIC PTE LTD,"Serangoon North Avenue 5, 554910",9/11/2008,Registered,https://opencorpdata.com/sg/199907853D
2297,STARBURST ENGINEERING PTE LTD,"Tuas View Circuit, 637599",9/11/2008,Registered,https://opencorpdata.com/sg/199906179R
2302,OCEAN WAY ENGINEERING/CONSTRUCTION PTE LTD,"Gul Drive, 629466",9/11/2008,Registered,https://opencorpdata.com/sg/199804755W
2306,TA LIM ENGINEERING PTE LTD,"Ang Mo Kio Industrial Park 2, 569555",9/11/2008,Registered,https://opencorpdata.com/sg/199803928E
2331,SIN HIAP CHUAN HARDWARE & ENGINEERING PTE LTD,"Tuas West Street, 637441",9/11/2008,Registered,https://opencorpdata.com/sg/199801942M
2332,MEA TECHNOLOGIES PTE. LTD.,"Gateway Drive, 608531",9/11/2008,Registered,https://opencorpdata.com/sg/199902288G
2335,N & M AIR-CON ENGINEERING,"Yishun Industrial Street 1, 768159",9/11/2008,Registered,https://opencorpdata.com/sg/52870186W
2374,BIN MIN ELECTRICAL ENGINEERING,"Toa Payoh Industrial Park, 319074",9/11/2008,Registered,https://opencorpdata.com/sg/52886407J
2375,SEACAD TECHNOLOGIES PTE LTD,"Macpherson Road, 348548",9/11/2008,Registered,https://opencorpdata.com/sg/199803639E
2389,N-P-L ENGINEERING & CONSTRUCTION PTE LTD,"Ang Mo Kio Avenue 5, 569880",9/11/2008,Registered,https://opencorpdata.com/sg/200000867G
2390,SIWARD CRYSTAL TECHNOLOGY (S) PTE LTD,"Anson Road, 079903",9/11/2008,Registered,https://opencorpdata.com/sg/199800987C
2391,KIA ENGINEERING & CONSTRUCTION PTE LTD,"Mandai Link, 728653",9/11/2008,Registered,https://opencorpdata.com/sg/199904023Z
2515,MICROPAC TECHNOLOGY PTE LTD,"Woodlands Close, 737854",9/11/2008,Registered,https://opencorpdata.com/sg/199704359Z
2520,SOONTRON ENGINEERING SERVICES,"Westwood Avenue, 648435",9/11/2008,Registered,https://opencorpdata.com/sg/52879073X
2541,DIASHAM TECHNOLOGIES PTE. LTD.,"Cecil Street, 069543",9/11/2008,Registered,https://opencorpdata.com/sg/199800694W
2556,GREENRICH AIR CONDITION ENGINEERING,"Bukit Batok Street 11, 650164",9/11/2008,Registered,https://opencorpdata.com/sg/52910119W
2567,ENKON INTERNATIONAL CONSULTING ENGINEERS PTE LTD,"Jalan Pemimpin, 577219",9/11/2008,Registered,https://opencorpdata.com/sg/199900832M
2569,JT TECHNOLOGY,"Sennett Avenue, 467055",9/11/2008,Registered,https://opencorpdata.com/sg/52906158M
2599,LAIRD TECHNOLOGIES (SEA) PTE LTD,"Raffles Place, 048621",9/11/2008,Registered,https://opencorpdata.com/sg/199803699C
2641,SUHAI SIN CONSTRUCTION & ENGINEERING PTE LTD,"New Upper Changi Road, 460209",9/11/2008,Registered,https://opencorpdata.com/sg/199804267Z
2653,CORBELL TECHNOLOGY PTE LTD,"Ang Mo Kio Avenue 10, 569628",9/11/2008,Registered,https://opencorpdata.com/sg/199705552H
2680,FLOW TECHNIQUE ENGINEERING & CONSTRUCTION PTE LTD,"Pandan Loop, 128383",9/11/2008,Registered,https://opencorpdata.com/sg/199905209E
2685,AJ AIR-CON ENGINEERING SERVICES,"Ubi Road 1, 408720",9/11/2008,Registered,https://opencorpdata.com/sg/52886438J
2704,LAN SYSTEM ENGINEERING PTE LTD,"Woodlands Avenue 9, 738957",9/11/2008,Registered,https://opencorpdata.com/sg/199902180E
2712,OCEAN-TECH ENGINEERING PTE LTD,"Serangoon North Avenue 4, 555856",9/11/2008,Registered,https://opencorpdata.com/sg/199901860E
2749,GSP TECHNOLOGY,"Ubi Road 1, 408704",9/11/2008,Registered,https://opencorpdata.com/sg/52836524W
2751,RICOOL ENGINEERING PTE LTD,"Sin Ming Drive, 575702",9/11/2008,Registered,https://opencorpdata.com/sg/199905655D
2753,SK PRIME ENGINEERING & CONSTRUCTION,"Benoi Crescent, 629981",9/11/2008,Registered,https://opencorpdata.com/sg/52854930L
2822,RINGO CIVIL ENGINEERING PTE LTD,"Woodlands Road, 728697",9/11/2008,Registered,https://opencorpdata.com/sg/199901611D
2838,M-LINK TECHNOLOGY,"Defu Lane 10, 539212",9/11/2008,Registered,https://opencorpdata.com/sg/52868577E
2849,MAXIMA ENGINEERING SERVICES,"Jurong Gateway Road, 600134",9/11/2008,Registered,https://opencorpdata.com/sg/52894392L
2850,TECHMAN ENGINEERING COMPANY PTE LTD,"Yuan Ching Road, 618643",9/11/2008,Registered,https://opencorpdata.com/sg/199702564N
2886,HME TECHNOLOGIES PTE. LTD.,"Pioneer Crescent, 628562",9/11/2008,Registered,https://opencorpdata.com/sg/199700248R
2905,MASINDO ENGINEERING,"Highgate Crescent, 598803",9/11/2008,Registered,https://opencorpdata.com/sg/52903817W
2951,FINE AXIS TECHNOLOGIES PTE LTD,"Yishun Industrial Street 1, 768161",9/11/2008,Registered,https://opencorpdata.com/sg/199706483Z
2962,BISHIN ENGINEERING,"Jurong West Street 61, 640637",9/11/2008,Registered,https://opencorpdata.com/sg/52865272M
2967,PEAK MOUNT ENGINEERING,"Bukit Batok Street 23, 659578",9/11/2008,Registered,https://opencorpdata.com/sg/52860980K
2992,GEOK HOCK ELECTRICAL ENGINEERING PTE LTD,"Toa Payoh Industrial Park, 319076",9/11/2008,Registered,https://opencorpdata.com/sg/199801283M
3002,COMBINE-TEC ELECTRICAL ENGINEERING PTE LTD,"Geylang Bahru, 339692",9/11/2008,Registered,https://opencorpdata.com/sg/199903808H
3006,FCA ENGINEERING PTE LTD,"Ang Mo Kio Industrial Park 2, 569540",9/11/2008,Registered,https://opencorpdata.com/sg/199704729Z
3012,WAH TEE ENGINEERING PTE LTD,"Sungei Kadut Street 3, 729138",9/11/2008,Registered,https://opencorpdata.com/sg/199907691D
3025,NCHO ENGINEERING & SERVICES PTE LTD,"Tuas South Avenue 2, 637542",9/11/2008,Registered,https://opencorpdata.com/sg/199900820W
3039,TELLUS MARINE ENGINEERING SERVICES (HITC),"Senoko Loop, 758171",9/11/2008,Registered,https://opencorpdata.com/sg/52866472K
3046,EST AIR CONDITION ENGINEERING,"Toh Guan Road East, 608586",9/11/2008,Registered,https://opencorpdata.com/sg/52866713X
3077,E.N.S. ELECTRICAL ENGINEERING PTE LTD,"Kaki Bukit Industrial Terrace, 416159",9/11/2008,Registered,https://opencorpdata.com/sg/199903209M
3095,MICROPOWER TECHNOLOGY,"Foch Road, 209264",9/11/2008,Registered,https://opencorpdata.com/sg/52843670L
3108,NOVEL AIR CONDITION ENGINEERING,"Anson Road, 079903",9/11/2008,Registered,https://opencorpdata.com/sg/52844431W
3118,RX BUILDING SUPPLIES & ENGINEERING SERVICES,"Onan Road, 424583",9/11/2008,Registered,https://opencorpdata.com/sg/52851369M
3139,BLS ENGINEERING AND CONSTRUCTION PTE LTD,"Tuas Avenue 8, 639241",9/11/2008,Registered,https://opencorpdata.com/sg/199705221R
3144,ATLANTIC TEAM ENGINEERING AND CONSTRUCTION,"Soon Lee Street, 627608",9/11/2008,Registered,https://opencorpdata.com/sg/52904466L
3146,FAVOURITE TECHNOLOGIES PTE LTD,"Defu Lane 2, 539466",9/11/2008,Registered,https://opencorpdata.com/sg/199805618C
3148,HARP INFORMATION TECHNOLOGIES PTE LTD,"Kallang Pudding Road, 349314",9/11/2008,Registered,https://opencorpdata.com/sg/199700551R
3155,HUA POIE TIMBER & ENGINEERING,"Sims Avenue, 387429",9/11/2008,Registered,https://opencorpdata.com/sg/52869974A
3162,TECHNOCORE ENGINEERING SERVICES,"Defu Lane 10, 539213",9/11/2008,Registered,https://opencorpdata.com/sg/52854705D
3188,ONN WAH PRECISION ENGINEERING PTE LTD,"Changi South Lane, 486154",9/11/2008,Registered,https://opencorpdata.com/sg/199900015D
3216,ARIA TECHNOLOGY PTE LTD,"Peck Seah Street, 079314",9/11/2008,Registered,https://opencorpdata.com/sg/199906110C
3229,EUROLITE TECHNOLOGIES PTE LTD,"Bukit Batok Street 23, 659544",9/11/2008,Registered,https://opencorpdata.com/sg/200000860K
3235,WILMAX ENGINEERING PTE LTD,"North Bridge Road, 188778",9/11/2008,Registered,https://opencorpdata.com/sg/199904661R
3253,KOTRON ASIA TECHNOLOGY PTE LTD,"Kitchener Road, 208511",9/11/2008,Registered,https://opencorpdata.com/sg/199706228H
3263,WIEDER TECHNOLOGY PTE LTD,"Woodlands Industrial Park E1, 757719",9/11/2008,Registered,https://opencorpdata.com/sg/199906261K
3282,3SOURCE TECHNOLOGY,"Toa Payoh Industrial Park, 319063",9/11/2008,Registered,https://opencorpdata.com/sg/52910826K
3344,LIGHTSPEED TECHNOLOGIES PTE LTD,"Jalan Rajawali, 598433",9/11/2008,Registered,https://opencorpdata.com/sg/199801605K
3351,DONG FENG ENGINEERING & DESIGN,"Clementi West Street 2, 120721",9/11/2008,Registered,https://opencorpdata.com/sg/52874330M
3406,PACC ENGINEERING & CONSTRUCTION PTE LTD,"Upper Bukit Timah Road, 588176",9/11/2008,Registered,https://opencorpdata.com/sg/199705423G
3407,EVERFEED TECHNOLOGY PTE LTD,"Tuas Link 1, 638590",9/11/2008,Registered,https://opencorpdata.com/sg/199705543G
3427,M5 AIRCONDITIONING & ENGINEERING,"Kaki Bukit Place, 415979",9/11/2008,Registered,https://opencorpdata.com/sg/52865512D
3467,CRYSTAL JADE ENGINEERING PTE LTD,"Kaki Bukit Road 3, 417819",9/11/2008,Registered,https://opencorpdata.com/sg/200000015E
3480,OILMAC ENGINEERING & SERVICES PTE LTD,"Benoi Place, 629950",9/11/2008,Registered,https://opencorpdata.com/sg/199800613E
3512,STARTECH DESIGN & ENGINEERING,"Ubi Avenue 3, 408867",9/11/2008,Registered,https://opencorpdata.com/sg/52869500B
3514,ENG GUAN SENG MECHANICAL ENGINEERING,"Woodlands Industrial Park E, 757859",9/11/2008,Registered,https://opencorpdata.com/sg/52912771K
3582,JUSCO ELECTRICAL ENGINEERING,"Canberra Road, 750306",9/11/2008,Registered,https://opencorpdata.com/sg/52898414D
3601,COWAY ENGINEERING & MARKETING PTE LTD,"West Camp Road, 797523",9/11/2008,Registered,https://opencorpdata.com/sg/199902095W
3643,ADVERSE M&E ENGINEERING SERVICES,"Ang Mo Kio Industrial Park 2a, 568050",9/11/2008,Registered,https://opencorpdata.com/sg/52840158X
3702,CONTROL INTEGRAL TECHNOLOGY PTE. LTD.,"Bedok North Street 3, 462509",9/11/2008,Registered,https://opencorpdata.com/sg/199905475Z
3735,E-TAT ENGINEERING,"Ang Mo Kio Avenue 4, 560177",9/11/2008,Registered,https://opencorpdata.com/sg/52891431J
3771,LBK BUILDING & ENGINEERING PTE. LTD.,"Ubi Avenue 3, 408868",9/11/2008,Registered,https://opencorpdata.com/sg/199805273E
3803,CAMBRIAN ENGINEERING CORPORATION PTE LTD,"Playfair Road, 367998",9/11/2008,Registered,https://opencorpdata.com/sg/199701215C
3814,VITROCHEM TECHNOLOGY PTE LTD,"Bukit Batok Crescent, 658064",9/11/2008,Registered,https://opencorpdata.com/sg/200001479Z
3836,TAKANE TECHNOLOGY ENTERPRISE,"Hillview Avenue, 669569",9/11/2008,Registered,https://opencorpdata.com/sg/52843630M
3851,ARROW TECHNOLOGIES (S) PTE LTD,"Ang Mo Kio Avenue 10, 569628",9/11/2008,Registered,https://opencorpdata.com/sg/199706205K
3871,CMF PRECISION ENGINEERING,"Ubi Road 1, 408702",9/11/2008,Registered,https://opencorpdata.com/sg/52844021K
3877,KIAN SENG HENG ENGINEERING PTE LTD,"Tampines Street 93, 528844",9/11/2008,Registered,https://opencorpdata.com/sg/199700756Z
3880,FASTWELD ENGINEERING CONSTRUCTION PTE LTD,"Kranji Link, 728648",9/11/2008,Registered,https://opencorpdata.com/sg/199905603W
3925,LHC ENGINEERING,"Woodlands Link, 738733",9/11/2008,Registered,https://opencorpdata.com/sg/52888909E
3928,AIR ROLE ENGINEERING PTE LTD,"Toh Guan Road East, 608609",9/11/2008,Registered,https://opencorpdata.com/sg/199801075M
3951,NOSAN ENGINEERING & CONSTRUCTION PTE LTD,"Pioneer Road North, 628464",9/11/2008,Registered,https://opencorpdata.com/sg/199900391E
3954,ACTIVE RESTORATION TECHNOLOGY ASIA PTE. LTD.,"Soon Lee Street, 627606",9/11/2008,Registered,https://opencorpdata.com/sg/199707789E
3979,SHANGHAI TUNNEL ENGINEERING CO. LTD.,"Cecil Street, 049712",9/11/2008,Registered,https://opencorpdata.com/sg/S99FC5668L
4011,SINPOS LIMB TECHNOLOGY PTE LTD,"Geylang East Avenue 3, 389729",9/11/2008,Registered,https://opencorpdata.com/sg/200000950M
4016,NYALT TECHNOLOGY (S) PTE LTD,"Kaki Bukit Avenue 1, 417943",9/11/2008,Registered,https://opencorpdata.com/sg/199705663G
4058,HONG HWA ENGINEERING CONSTRUCTION PTE. LTD.,"Geylang East Avenue 3, 389729",9/11/2008,Registered,https://opencorpdata.com/sg/199908191G
4102,JOTECH ENGINEERING & OILFIELD SUPPLIES PTE LTD,"Soon Lee Street, 627605",9/11/2008,Registered,https://opencorpdata.com/sg/199802697D
4105,MING CHANG ENGINEERING WORKS,"Marsiling Ind Estate Road 3, 739252",9/11/2008,Registered,https://opencorpdata.com/sg/52870541E
4186,JINN WEI ENGINEERING,"Tampines Avenue 9, 520492",9/11/2008,Registered,https://opencorpdata.com/sg/52886062C
4247,HAMMES CONSULTANCY ENGINEERING INTERNATIONAL PTE LTD,"West Coast Park, 127724",9/11/2008,Registered,https://opencorpdata.com/sg/199903516R
4255,EDUNET TECHNOLOGY PTE LTD,"Gilstead Road, 309116",9/11/2008,Registered,https://opencorpdata.com/sg/199900508R
4277,INTER-TOOLING ENGINEERING PTE. LTD.,"Loyang Way, 508769",9/11/2008,Registered,https://opencorpdata.com/sg/199701498E
4293,ACS ELECTRICAL AND ENGINEERING SUPPLIES PTE LTD,"Soon Lee Street, 627605",9/11/2008,Registered,https://opencorpdata.com/sg/199902543E
4295,RESOLUTION TECHNOLOGY PTE LTD,"Jalan Lada Puteh, 228945",9/11/2008,Registered,https://opencorpdata.com/sg/199908305E
4331,SSRI ADVANCED TECHNOLOGIES INTERNATIONAL,"Anson Road, 079903",9/11/2008,Registered,https://opencorpdata.com/sg/52908427M
4346,LANWORX TECHNOLOGY,"Punggol Central, 820649",9/11/2008,Registered,https://opencorpdata.com/sg/52852677D
4355,PQ ENGINEERING PTE. LTD.,"Enterprise Road, 629824",9/11/2008,Registered,https://opencorpdata.com/sg/199805596G
4372,ARCTURUS CONTROL ENGINEERING,"Defu Lane 10, 539182",9/11/2008,Registered,https://opencorpdata.com/sg/52894080E
4377,ADVANCETECH ENGINEERING PTE LTD,"Shaw Road, 367957",9/11/2008,Registered,https://opencorpdata.com/sg/199905544E
4487,EXPERTISE TECHNOLOGIES PTE LTD,"Bukit Batok Crescent, 658070",9/11/2008,Registered,https://opencorpdata.com/sg/199908177G
