id,name,address,date,status,link
469,GENCOM TECHNOLOGY PTE. LTD.,"Jalan Sultan, 199001",9/9/2008,Registered,https://opencorpdata.com/sg/200302909K
487,STATCLEAN TECHNOLOGY (S) PTE LTD,"Kaki Bukit Road 3, 417819",9/9/2008,Registered,https://opencorpdata.com/sg/197701104M
629,TECHNO-MARINE (S) PTE LTD,"Ubi Avenue 4, 408769",9/9/2008,Registered,https://opencorpdata.com/sg/197803141G
660,TOMORO TECHNOLOGY PTE LTD,"Genting Lane, 349579",9/9/2008,Registered,https://opencorpdata.com/sg/198402885W
930,UNITECH ELECTRIC PRIVATE LIMITED,"Paya Lebar Road, 409051",9/9/2008,Registered,https://opencorpdata.com/sg/197801713E
967,BLACK CAT STATIONERY AND TECHNICAL COMPANY PTE. LTD.,"Waterloo Street, 180261",9/9/2008,Registered,https://opencorpdata.com/sg/197200411C
984,SYSTEM INTEGRATION & TECHNOLOGY PRIVATE LIMITED,"Woodlands Drive 16, 737892",9/9/2008,Registered,https://opencorpdata.com/sg/200302973N
1101,SINOGERMA TECHNOLOGIES INDUSTRIAL PTE LTD,"International Business Park, 609916",9/9/2008,Registered,https://opencorpdata.com/sg/198305972M
1126,GENERIC TECHNOLOGIES (S) PTE LTD,"Burn Road, 369974",9/9/2008,Registered,https://opencorpdata.com/sg/198403527R
1212,AVI-TECH ELECTRONICS LIMITED,"Serangoon North Avenue 5, 554859",9/9/2008,Registered,https://opencorpdata.com/sg/198105976H
1242,ROXY TECHNICAL ENGINEERING WORKS,"Woodlands Street 13, 730165",9/9/2008,Registered,https://opencorpdata.com/sg/30963400L
1243,L & M GEOTECHNIC PTE LTD,"North Bridge Road, 188727",9/9/2008,Registered,https://opencorpdata.com/sg/198400591K
1287,AMBBLIN TECHNOLOGY PTE LTD,"East Coast Road, 428751",9/9/2008,Registered,https://opencorpdata.com/sg/198203588R
1291,UNITECH HOLDING PTE LTD,"Woodlands Loop, 738308",9/9/2008,Registered,https://opencorpdata.com/sg/198300325M
1314,ASIASOURCE TECHNOLOGY PTE LTD,"Raffles Place, 048621",9/9/2008,Registered,https://opencorpdata.com/sg/198004856H
1386,STEELTECH INDUSTRIES PTE. LTD.,"Thomson Road, 298135",9/9/2008,Registered,https://opencorpdata.com/sg/197602120G
1508,BOON HI-TECH SUPERSTORE PTE LTD,"Pereira Road, 368025",9/9/2008,Registered,https://opencorpdata.com/sg/197000127H
1514,SURBANA TECHNOLOGIES PTE. LTD.,"Jalan Bukit Merah, 150168",9/9/2008,Registered,https://opencorpdata.com/sg/200302584Z
1564,TECH UNITED AIR-CONDITIONING & ELECTRICAL CONTRACTORS,"Tannery Lane, 347794",9/9/2008,Registered,https://opencorpdata.com/sg/31311600L
